audit_date,month_id,district_id,district_name,state,competitor_brand,numeric_distribution_pct,weighted_distribution_pct,stocking_outlet_count,exclusive_branded_chillers_deployed,promotional_intensity_score_1_to_10,active_retail_scheme
2026-05-06T00:00:00+05:30,2026-05,DST_0173,Panchmahal,Gujarat,PulseDrop,32.72,46.51,779,83,4.35,Seasonal_Discount
07-05-26,2026-07,DST_0133,Bulandshahr,Uttar Pradesh,Apex Energy,42.22,42.4,1698,261,3.12,None
06-10-26,2026-06,DST_0171,Kheda,Gujarat,BullForce,25.7,38.7,663,79,5.43,None
1766153700000,2025-12,DST_0289,Bapatla,Andhra Pradesh,PulseDrop,52.79,59.63,915,137,3.05,Seasonal_Discount
19-03-2026,2026-03,0070,Tirunelveli,Tamil Nadu,Torque,50.96,38.29,1260,123,3.97,Seasonal_Discount
14-08-2026,2026-08,DST_0216,Nalgonda,Telangana,Apex Energy,52.78,43.68,838,102,2.97,None
12-07-2025,2025-07,DST_0268,Jaisalmer,Rajasthan,PulseDrop,45.52,36.35,299,30,3.97,None
10-01-2025,2025-01,0272,Vijayawada,Andhra Pradesh,Voltix,92.28,94.76,3643,2225,7.92,Active_BOGO_Scheme
2024/12/20,2024-12,DST_0233,Jangaon,Telangana,Voltix,53.89,46.83,299,20,2.85,Seasonal_Discount
05-20-26,2026-05,DST_0277,SPSR Nellore,Andhra Pradesh,PulseDrop,30.5,63.45,971,111,3.03,None
06-07-2025,2025-07,0147,Ballia,Uttar Pradesh,Torque,40.98,59.11,1229,152,3.99,Seasonal_Discount
14-07-2025,2025-07,DST_0087,Ramanathapuram,Tamil Nadu,BullForce,29.81,47.04,492,30,3.03,None
01-08-26,2026-01,DST_0053,Chitradurga,Karnataka,Voltix,30.88,59.43,553,66,2.85,None
1736090460000,2025-01,DST_0082,Nagapattinam,Tamil Nadu,Apex Energy,40.62,32.29,736,75,3.55,Seasonal_Discount
2026/02/02,2026-02,DST_0032,Nandurbar,Maharashtra,Torque,53.1,33.95,908,82,3.78,None
1772519880000,2026-03,DST_0210,Sangareddy,Telangana,PulseDrop,42.85,38.67,844,164,3.81,Seasonal_Discount
2026/03/09,2026-03,DST_0131,Rampur,Uttar Pradesh,Torque,42.59,47.97,1143,197,4.54,None
2026/02/13,2026-02,0300,Gwalior,Madhya Pradesh,Torque,43.79,33.49,1496,134,3.37,None
04-15-25,2025-04,0028,Gondia,Maharashtra,Apex Energy,29.0,44.61,397,75,4.61,None
18-02-2025,2025-02,DST_0017,Raigad,Maharashtra,BullForce,32.38,44.76,1123,148,3.53,None
18-01-2026,2026-01,DST_0304,Satna,Madhya Pradesh,Torque,28.05,54.78,683,60,4.46,Seasonal_Discount
08-05-25,2025-08,0001,Mumbai Suburban,Maharashtra,BullForce,83.19,84.69,15390,7599,7.72,None
11-08-2026,2026-08,DST_0291,Anakapalli,Andhra Pradesh,Torque,49.83,32.18,1049,93,3.42,None
03-07-25,2025-03,DST_0054,Chikkamagaluru,Karnataka,Torque,42.63,55.28,530,41,3.12,Seasonal_Discount
04-06-2025,2025-06,DST_0156,Jamnagar,Gujarat,Apex Energy,34.78,47.57,1073,77,3.03,None
2026-05-13T00:00:00Z,2026-05,DST_0203,Birbhum,West Bengal,Torque,19.85,25.16,682,4,1.88,None
2026-06-06T00:00:00+05:30,2026-06,DST_0112,Kanpur Nagar,Uttar Pradesh,Apex Energy,54.09,63.13,4272,601,4.82,None
2026/02/05,2026-02,DST_0111,Lucknow,Uttar Pradesh,Torque,38.65,35.42,3058,387,4.18,None
2026-07-05T00:00:00+05:30,2026-07,DST_0076,KANCHEEPURAM,Tamil Nadu,Apex Energy,30.03,64.18,588,34,2.79,None
01-16-26,2026-01,DST_0162,Bharuch,Gujarat,Apex Energy,28.04,45.14,554,86,4.26,None
20-04-2025,2025-04,DST_0093,Tirupathur,Tamil Nadu,Apex Energy,50.14,61.67,742,118,4.33,None
12-12-2025,2025-12,DST_0275,Kakinada,Andhra Pradesh,PulseDrop,50.81,45.66,1445,148,3.07,None
2025/01/18,2025-01,DST_0308,Katni,Madhya Pradesh,Torque,27.5,39.5,388,51,3.04,
19-03-2025,2025-03,DST_0204,Bankura,West Bengal,PulseDrop,53.8,32.11,1764,235,4.75,Seasonal_Discount
2025-01-15T00:00:00Z,2025-01,DST_0317,Mandsaur,Madhya Pradesh,PulseDrop,29.11,32.37,426,68,4.31,None
1734263280000,2024-12,DST_0328,Ernakulam,Kerala,Voltix,25.21,32.08,1449,89,3.78,None
2024/09/02,2024-09,DST_0229,Jogulamba Gadwal,Telangana,Voltix,30.5,50.45,174,33,3.7,None
12-10-2025,2025-10,DST_0004,Thane,Maharashtra,BullForce,42.8,43.91,6487,1008,5.17,Seasonal_Discount
04-06-25,2025-04,DST_0088,Ranipet,Tamil Nadu,BullForce,30.77,35.52,516,70,4.13,None
2026-04-07T00:00:00Z,2026-04,0161,Morbi,Gujarat,PulseDrop,38.72,39.41,489,62,4.34,None
20-05-2026,2026-05,0193,Nadia,West Bengal,PulseDrop,37.43,58.76,2305,434,4.27,None
2024/12/08,2024-12,DST_0261,Dungarpur,Rajasthan,Apex Energy,40.99,54.45,502,99,4.98,
09-10-2024,2024-10,0281,Rajahmundry,Andhra Pradesh,Apex Energy,36.27,54.73,885,141,3.27,None
2024/09/21,2024-09,DST_0309,Khandwa,Madhya Pradesh,Torque,48.25,54.2,682,108,4.42,None
1726489620000,2024-09,DST_0245,Bhilwara,Rajasthan,Voltix,35.09,54.11,924,174,2.66,Seasonal_Discount
1783399500000,2026-07,DST_0289,Bapatla,Andhra Pradesh,BullForce,25.96,36.13,450,67,4.36,Seasonal_Discount
08-14-26,2026-08,DST_0009,Kolhapur,Maharashtra,Torque,31.45,58.23,1521,122,4.78,None
05-06-2025,2025-06,DST_0041,Dakshina Kannada,Karnataka,BullForce,34.0,35.49,1045,63,3.86,None
07-04-2026,2026-04,DST_0008,Chhatrapati Sambhajinagar,Maharashtra,Voltix,40.43,65.05,2118,319,5.07,Special_Kirana_Margin
12-07-2025,2025-07,DST_0205,Purulia,West Bengal,Torque,18.65,29.15,536,0,1.32,None
1783228860000,2026-07,DST_0290,West Godavari,Andhra Pradesh,Apex Energy,40.22,33.8,832,136,3.52,None
12-09-2025,2025-09,DST_0287,Krishna,Andhra Pradesh,Apex Energy,37.97,55.51,766,48,2.7,None
2025-07-06T00:00:00Z,2025-07,0157,Junagadh,Gujarat,BullForce,54.35,56.85,1881,333,3.66,None
2026/05/10,2026-05,DST_0337,Kasaragod,Kerala,Voltix,46.4,57.5,816,102,3.57,None
08-07-2025,2025-07,DST_0202,Dakshin Dinajpur,West Bengal,Torque,27.89,40.16,465,80,2.94,None
08-05-2025,2025-05,DST_0080,Karur,Tamil Nadu,Torque,39.88,58.88,583,114,4.93,None
12-12-2024,2024-12,0086,Pudukkottai,Tamil Nadu,Torque,53.37,46.94,932,75,3.03,None
14-04-2025,2025-04,DST_0201,Uttar Dinajpur,West Bengal,PulseDrop,45.78,45.4,1332,167,3.92,None
12-05-2025,2025-05,DST_0158,Gandhinagar,Gujarat,Apex Energy,41.96,64.25,818,126,3.45,None
1741879320000,2025-03,DST_0240,Jodhpur,Rajasthan,PulseDrop,27.29,38.01,1283,232,2.73,None
10-08-24,2024-10,DST_0192,Paschim Bardhaman,West Bengal,BullForce,49.59,62.91,2743,324,3.58,Discount_10pct
1762939740000,2025-11,0046,Kalaburagi,Karnataka,Apex Energy,35.32,52.16,1143,121,5.19,
18-06-2025,2025-06,0257,Bundi,Rajasthan,BullForce,40.48,46.57,485,95,4.57,Seasonal_Discount
08-11-2024,2024-11,0017,Raigad,Maharashtra,BullForce,31.7,58.57,1100,219,4.17,Seasonal_Discount
2026/08/12,2026-08,DST_0100,Central Delhi,Delhi NCR,PulseDrop,83.03,79.57,1063,478,7.07,Discount_15pct
2025/02/14,2025-02,DST_0267,Dholpur,Rajasthan,Torque,48.48,60.28,639,79,2.97,
2025/04/05,2025-04,DST_0177,Tapi,Gujarat,PulseDrop,33.68,40.73,255,23,3.3,None
03-05-26,2026-03,DST_0191,Purba Bardhaman,West Bengal,PulseDrop,40.42,50.1,2657,419,3.99,None
2025-08-19T00:00:00+05:30,2025-08,0210,Sangareddy,Telangana,BullForce,46.58,47.0,917,156,3.61,None
2025-04-09T00:00:00+05:30,2025-04,DST_0340,Wayanad,Kerala,Torque,18.45,27.49,128,4,1.29,None
20-09-2024,2024-09,0331,Kollam,Kerala,Torque,35.84,55.19,1350,210,4.83,None
2025/12/17,2025-12,0110,Shahdara,Delhi NCR,Torque,35.57,39.06,1173,195,4.19,Seasonal_Discount
1726372800000,2024-09,DST_0003,Pune,Maharashtra,Voltix,85.72,77.55,13369,6014,8.12,Bundle_Pack
03-13-26,2026-03,DST_0034,Dharashiv,Maharashtra,BullForce,51.66,35.37,888,177,3.71,Seasonal_Discount
17-06-2026,2026-06,0258,Baran,Rajasthan,Torque,51.58,39.4,689,93,3.35,None
2025/03/04,2025-03,DST_0105,North West Delhi,Delhi NCR,Apex Energy,43.02,55.17,3328,295,5.15,Seasonal_Discount
11-08-2026,2026-08,DST_0329,Kozhikode,Kerala,Torque,55.2,60.31,2960,662,3.92,Special_Kirana_Margin
2026-07-20T00:00:00Z,2026-07,DST_0308,Katni,Madhya Pradesh,PulseDrop,45.04,57.93,636,68,3.17,Seasonal_Discount
12-12-2024,2024-12,DST_0005,Palghar,Maharashtra,Torque,37.47,32.86,1648,89,3.09,
2026-04-12T00:00:00+05:30,2026-04,DST_0239,Jaipur,Rajasthan,Torque,40.36,35.37,4085,262,3.32,None
02-11-25,2025-02,DST_0155,Bhavnagar,Gujarat,PulseDrop,25.48,35.81,1008,170,3.85,None
07-05-2026,2026-05,DST_0081,Krishnagiri,Tamil Nadu,Voltix,27.56,57.4,581,107,2.77,Seasonal_Discount
2026-05-08T00:00:00Z,2026-05,DST_0024,Dhule,Maharashtra,BullForce,28.17,56.11,688,93,3.09,None
08-07-26,2026-08,DST_0330,Thrissur,Kerala,PulseDrop,41.21,54.49,2235,234,4.99,None
21-11-2024,2024-11,DST_0113,Varanasi,Uttar Pradesh,PulseDrop,25.3,34.36,1303,116,5.18,None
2025-08-18T00:00:00Z,2025-08,DST_0261,Dungarpur,Rajasthan,Apex Energy,43.69,52.45,536,34,2.64,None
10-08-2026,2026-08,DST_0208,Medchal-Malkajgiri,Telangana,BullForce,30.18,62.92,1527,214,3.64,None
2025-07-05T00:00:00Z,2025-07,DST_0015,Amravati,Maharashtra,Voltix,29.89,53.14,1125,120,3.39,None
2026/07/05,2026-07,0087,Ramanathapuram,Tamil Nadu,Voltix,45.25,45.86,747,72,4.73,Seasonal_Discount
18-04-2026,2026-04,DST_0293,Annamayya,Andhra Pradesh,BullForce,31.76,32.51,581,94,4.65,None
05-16-25,2025-05,DST_0208,Medchal-Malkajgiri,Telangana,PulseDrop,43.99,49.04,2226,117,4.73,None
14-04-2025,2025-04,0263,Jalore,Rajasthan,Apex Energy,34.16,31.89,569,67,2.88,None
2025/11/08,2025-11,DST_0274,Tirupati,Andhra Pradesh,PulseDrop,50.83,49.91,1595,276,4.67,None
15-06-2025,2025-06,DST_0015,Amravati,Maharashtra,Apex Energy,50.32,42.26,1895,198,4.49,None
12-12-2025,2025-12,DST_0003,Pune,Maharashtra,Apex Energy,71.12,83.7,11092,5290,8.11,None
2025/06/17,2025-06,0254,Tonk,Rajasthan,Apex Energy,33.34,44.37,524,65,3.75,
08-02-2025,2025-02,DST_0135,Amroha,Uttar Pradesh,PulseDrop,36.99,55.29,782,131,4.2,Seasonal_Discount
2025-03-04T00:00:00Z,2025-03,DST_0201,Uttar Dinajpur,West Bengal,Apex Energy,25.83,60.35,751,115,3.22,None
2026/02/17,2026-02,DST_0038,Mysuru,Karnataka,BullForce,45.0,40.62,1855,229,5.48,Seasonal_Discount
2025-01-20T00:00:00+05:30,2025-01,DST_0231,Rajanna Sircilla,Telangana,Torque,26.29,63.43,158,14,5.24,Seasonal_Discount
12-06-2026,2026-06,0234,Mulugu,Telangana,Voltix,46.31,33.66,101,18,5.21,None
10-03-2026,2026-03,DST_0082,Nagapattinam,Tamil Nadu,Torque,28.55,31.78,517,84,3.04,None
1763715840000,2025-11,DST_0140,Unnao,Uttar Pradesh,Torque,53.12,33.03,1713,131,5.42,None
2025-01-13T00:00:00+05:30,2025-01,DST_0015,Amravati,Maharashtra,BullForce,44.46,59.91,1674,208,3.91,None
14-12-2024,2024-12,DST_0230,Medak,Telangana,PulseDrop,37.14,48.5,259,48,3.8,
05-03-25,2025-05,DST_0217,Mahabubnagar,Telangana,PulseDrop,11.36,17.9,184,3,1.85,None
2025-05-06T00:00:00+05:30,2025-05,DST_0325,Datia,Madhya Pradesh,Apex Energy,40.17,47.06,354,52,3.26,None
06-08-2025,2025-08,0219,Siddipet,Telangana,BullForce,37.71,44.51,380,29,3.91,Seasonal_Discount
19-02-2025,2025-02,DST_0209,Rangareddy,Telangana,Apex Energy,31.13,58.85,1238,63,3.93,None
2025/07/20,2025-07,DST_0107,South East Delhi,Delhi NCR,Torque,47.73,63.92,2257,295,4.1,None
2025/12/18,2025-12,DST_0114,Prayagraj,Uttar Pradesh,PulseDrop,54.63,48.21,3740,673,3.1,None
2024-12-13T00:00:00Z,2024-12,0322,Sehore,Madhya Pradesh,PulseDrop,51.66,38.14,721,134,3.25,None
10-10-2025,2025-10,DST_0067,Madurai,Tamil Nadu,PulseDrop,33.16,59.79,1666,292,4.85,None
2026/05/07,2026-05,DST_0223,Nirmal,Telangana,Apex Energy,49.22,33.38,381,38,4.0,None
17-06-2026,2026-06,DST_0245,Bhilwara,Rajasthan,Torque,29.79,39.07,784,148,3.75,None
2026-02-07T00:00:00Z,2026-02,DST_0110,Shahdara,Delhi NCR,Voltix,53.57,36.06,1767,89,2.79,None
10-12-2024,2024-12,DST_0271,Visakhapatnam,Andhra Pradesh,Voltix,40.37,51.91,1859,243,4.42,Discount_10pct
10-06-2025,2025-06,DST_0044,Tumakuru,Karnataka,PulseDrop,33.26,64.81,987,195,4.14,Seasonal_Discount
2025/01/05,2025-01,DST_0233,Jangaon,Telangana,Apex Energy,42.23,35.57,234,26,4.45,None
18-05-2025,2025-05,DST_0072,Erode,Tamil Nadu,Voltix,28.55,58.63,973,122,4.65,Seasonal_Discount
2026/02/07,2026-02,DST_0312,Chhindwara,Madhya Pradesh,Apex Energy,46.96,45.09,1115,102,4.24,Seasonal_Discount
2025/04/04,2025-04,DST_0289,Bapatla,Andhra Pradesh,Apex Energy,35.04,31.76,607,81,3.48,None
1751979960000,2025-07,DST_0208,Medchal-Malkajgiri,Telangana,BullForce,51.85,32.73,2623,201,2.95,Seasonal_Discount
2025/05/15,2025-05,DST_0256,Churu,Rajasthan,PulseDrop,45.21,36.02,1099,60,3.65,Seasonal_Discount
02-05-2025,2025-05,0189,Paschim Medinipur,West Bengal,PulseDrop,47.6,64.56,2724,382,2.91,None
2025-07-20T00:00:00Z,2025-07,DST_0169,Sabarkantha,Gujarat,Torque,29.49,52.54,723,135,5.28,None
2026/04/08,2026-04,0290,West Godavari,Andhra Pradesh,PulseDrop,48.99,54.33,1014,174,3.93,None
09-03-2025,2025-03,0133,Bulandshahr,Uttar Pradesh,Voltix,45.84,59.9,1844,290,4.72,None
1747303020000,2025-05,DST_0215,Khammam,Telangana,PulseDrop,26.56,49.73,417,72,2.7,
2025/01/16,2025-01,DST_0246,Alwar,Rajasthan,PulseDrop,52.91,55.1,2044,278,4.45,Discount_10pct
2024/10/21,2024-10,0176,Narmada,Gujarat,Torque,27.64,59.43,153,17,3.57,None
01-08-26,2026-01,DST_0164,Porbandar,Gujarat,PulseDrop,45.3,56.58,393,42,4.01,Seasonal_Discount
2025/05/08,2025-05,DST_0115,Agra,Uttar Pradesh,Torque,29.3,50.57,1869,353,4.41,
04-14-26,2026-04,DST_0093,Tirupathur,Tamil Nadu,Apex Energy,25.7,39.98,380,54,4.66,None
2026/05/12,2026-05,DST_0232,Jayashankar Bhupalpally,Telangana,Torque,35.54,55.74,135,8,2.86,None
2026/05/06,2026-05,0337,Kasaragod,Kerala,Apex Energy,36.71,42.53,645,81,4.56,None
04-05-2026,2026-05,0230,Medak,Telangana,Voltix,33.83,55.87,236,41,4.07,None
10-09-25,2025-10,DST_0324,Seoni,Madhya Pradesh,Apex Energy,38.09,50.68,508,93,3.83,Seasonal_Discount
10-10-2024,2024-10,DST_0271,Visakhapatnam Dist,Andhra Pradesh,Voltix,55.06,64.24,2536,395,5.5,Special_Kirana_Margin
12-09-2024,2024-09,DST_0264,Sirohi,Rajasthan,Apex Energy,43.12,36.97,482,51,5.46,None
12-02-2026,2026-02,DST_0334,Alappuzha,Kerala,Apex Energy,48.77,57.57,1614,222,5.37,None
2026-04-15T00:00:00+05:30,2026-04,DST_0114,Allahabad (Prayagraj),Uttar Pradesh,BullForce,33.96,30.17,2325,303,3.16,None
06-02-26,2026-06,0264,Sirohi,Rajasthan,PulseDrop,53.43,35.75,597,60,3.3,Seasonal_Discount
2026-03-04T00:00:00Z,2026-03,DST_0148,Lakhimpur Kheri,Uttar Pradesh,PulseDrop,43.96,46.73,1686,162,3.47,None
05-12-2025,2025-12,DST_0299,Jabalpur,Madhya Pradesh,Torque,29.94,35.63,1188,151,4.53,None
04-04-25,2025-04,DST_0097,Villupuram,Tamil Nadu,BullForce,40.39,46.74,853,124,4.84,
10-16-24,2024-10,0245,Bhilwara,Rajasthan,PulseDrop,49.04,31.76,1291,254,3.4,Seasonal_Discount
21-02-2026,2026-02,DST_0039,BELAGAVI,Karnataka,BullForce,44.38,69.12,2439,247,4.36,Discount_10pct
11-08-24,2024-11,0322,Sehore,Madhya Pradesh,BullForce,53.13,30.91,742,57,5.49,
16-10-2024,2024-10,DST_0229,Jogulamba Gadwal,Telangana,Apex Energy,36.81,52.9,210,18,4.75,None
2025-05-15T00:00:00+05:30,2025-05,DST_0159,Anand,Gujarat,PulseDrop,40.66,33.93,1038,151,2.92,None
2026-08-13T00:00:00+05:30,2026-08,DST_0245,Bhilwara,Rajasthan,Apex Energy,43.91,32.34,1156,96,5.0,
2024/09/18,2024-09,0244,Udaipur,Rajasthan,Torque,59.43,62.77,1968,364,3.64,None
2024-10-17T00:00:00+05:30,2024-10,DST_0322,Sehore,Madhya Pradesh,Voltix,43.02,35.78,600,48,4.09,Seasonal_Discount
12-12-2024,2024-12,DST_0212,Hanumakonda,Telangana,PulseDrop,32.49,48.14,620,107,3.31,None
09-04-2025,2025-04,DST_0256,Churu,Rajasthan,Apex Energy,25.47,35.66,619,106,4.44,
09-12-2025,2025-12,DST_0092,Thoothukudi,Tamil Nadu,Voltix,34.14,37.56,896,144,4.02,None
09-07-2025,2025-07,DST_0025,Jalna,Maharashtra,Apex Energy,27.09,54.91,565,68,2.96,None
05-09-2024,2024-09,0242,Bikaner,Rajasthan,Torque,48.25,60.94,1455,114,4.87,None
2025/11/06,2025-11,DST_0143,Basti,Uttar Pradesh,PulseDrop,46.95,43.75,1022,119,3.99,Seasonal_Discount
12-10-2024,2024-10,DST_0206,Jhargram,West Bengal,Apex Energy,44.79,55.77,471,75,3.66,Seasonal_Discount
01-03-25,2025-01,DST_0134,Sambhal,Uttar Pradesh,PulseDrop,41.31,58.65,952,83,5.3,Seasonal_Discount
12-09-2024,2024-09,DST_0233,Jangaon,Telangana,BullForce,28.46,53.72,158,18,4.95,Seasonal_Discount
2025/02/14,2025-02,DST_0136,Hardoi,Uttar Pradesh,Voltix,16.08,16.36,646,5,3.14,None
18-01-2026,2026-01,DST_0065,Chennai,Tamil Nadu,Apex Energy,77.03,82.12,12011,4362,7.18,Discount_15pct
2025/11/07,2025-11,DST_0302,Sagar,Madhya Pradesh,Voltix,41.12,43.51,1192,151,5.19,None
09-04-2026,2026-04,DST_0160,Navsari,Gujarat,PulseDrop,31.41,52.05,632,69,5.43,Seasonal_Discount
2025/04/08,2025-04,DST_0140,Unnao,Uttar Pradesh,Torque,48.73,54.09,1572,182,3.42,Seasonal_Discount
12-09-2025,2025-09,DST_0102,New Delhi,Delhi NCR,PulseDrop,32.58,40.5,101,7,2.54,Seasonal_Discount
1747129500000,2025-05,DST_0180,Amreli,Gujarat,PulseDrop,51.86,39.5,913,143,3.76,None
12-08-2026,2026-08,DST_0264,Sirohi,Rajasthan,BullForce,53.17,54.41,595,67,4.53,None
2025-03-21T00:00:00+05:30,2025-03,0123,Gorakhpur,Uttar Pradesh,Torque,35.23,42.73,1667,157,5.21,None
09-20-24,2024-09,DST_0064,Haveri,Karnataka,Apex Energy,30.98,47.63,541,68,3.75,None
21-04-2025,2025-04,DST_0197,Darjeeling,West Bengal,Voltix,46.64,50.57,1158,178,4.46,None
2026-04-14T00:00:00+05:30,2026-04,DST_0056,Kolar,Karnataka,Torque,30.9,51.2,585,49,4.15,Seasonal_Discount
16-03-2025,2025-03,DST_0154,Rajkot,Gujarat,PulseDrop,43.34,68.68,2657,618,4.04,Discount_10pct
2025-09-06T00:00:00+05:30,2025-09,DST_0125,Mathura,Uttar Pradesh,Apex Energy,32.85,37.4,1020,127,4.06,None
2024-11-13T00:00:00+05:30,2024-11,DST_0140,Unnao,Uttar Pradesh,Apex Energy,30.08,60.68,970,144,2.62,None
12-08-2025,2025-08,DST_0177,Tapi,Gujarat,Apex Energy,51.69,59.79,391,56,3.56,None
2026/05/03,2026-05,0333,Palakkad,Kerala,Voltix,48.5,49.54,1548,266,3.6,Seasonal_Discount
03-11-2024,2024-11,DST_0042,Udupi,Karnataka,PulseDrop,41.04,32.78,575,65,3.66,None
09-09-2024,2024-09,DST_0080,Karur,Tamil Nadu,PulseDrop,25.96,56.37,379,68,3.96,
2026-03-16T00:00:00Z,2026-03,DST_0334,Alappuzha,Kerala,Voltix,31.28,39.72,1035,186,4.73,Seasonal_Discount
2026/01/17,2026-01,0096,Tiruvarur,Tamil Nadu,PulseDrop,51.41,64.93,701,40,2.9,Seasonal_Discount
1739113860000,2025-02,DST_0014,Jalgaon,Maharashtra,Voltix,41.27,41.3,2178,114,2.86,
08-02-2025,2025-02,0044,Tumakuru,Karnataka,BullForce,25.66,50.91,761,70,4.07,
08-11-2024,2024-11,DST_0157,Junagadh,Gujarat,Voltix,29.08,43.68,1006,83,3.91,None
15-03-2025,2025-03,DST_0332,Kannur,Kerala,BullForce,36.83,40.39,1588,162,5.38,Seasonal_Discount
2026/03/09,2026-03,DST_0274,Tirupati,Andhra Pradesh,Torque,49.46,35.99,1552,218,2.99,None
07-18-25,2025-07,0296,Alluri Sitharama Raju,Andhra Pradesh,PulseDrop,22.74,27.56,197,3,1.4,None
2025/05/21,2025-05,0012,Satara,Maharashtra,Apex Energy,37.26,30.45,1192,159,4.42,None
2025/11/13,2025-11,DST_0221,Kamareddy,Telangana,Torque,30.67,39.69,292,35,4.62,None
04-08-2026,2026-08,DST_0212,Hanumakonda,Telangana,Torque,31.17,62.18,595,44,4.17,Seasonal_Discount
2026-07-19T00:00:00+05:30,2026-07,DST_0069,Salem,Tamil Nadu,BullForce,52.44,64.92,2764,647,5.17,Special_Kirana_Margin
1783871640000,2026-07,0009,Kolhapur,Maharashtra,Torque,46.98,36.3,2272,425,4.33,None
07-06-25,2025-07,DST_0300,Gwalior,Madhya Pradesh,BullForce,49.25,45.69,1682,171,4.38,None
2026/05/06,2026-05,DST_0308,Katni,Madhya Pradesh,PulseDrop,48.16,42.95,680,107,3.39,None
08-06-2026,2026-06,DST_0004,Thane,Maharashtra,Voltix,36.21,60.0,5486,528,3.4,None
2025-04-12T00:00:00Z,2025-04,DST_0123,Gorakhpur,Uttar Pradesh,PulseDrop,49.66,40.05,2350,154,4.18,
06-07-2025,2025-07,DST_0075,Dindigul,Tamil Nadu,PulseDrop,54.23,45.48,1543,281,5.37,None
03-05-2026,2026-05,DST_0313,Guna,Madhya Pradesh,Voltix,43.09,54.93,614,98,3.11,None
2024-09-15T00:00:00Z,2024-09,0034,Dharashiv,Maharashtra,PulseDrop,47.05,41.17,809,54,4.13,Seasonal_Discount
05-20-26,2026-05,DST_0268,Jaisalmer,Rajasthan,BullForce,54.48,55.64,357,25,3.94,None
11-04-2025,2025-04,DST_0298,Bhopal,Madhya Pradesh,BullForce,37.0,50.65,1696,85,3.27,None
21-02-2025,2025-02,DST_0272,Vijayawada,Andhra Pradesh,Torque,51.45,51.57,2031,125,4.23,Seasonal_Discount
10-02-25,2025-10,DST_0316,Damoh,Madhya Pradesh,Voltix,25.75,42.6,351,43,4.28,None
10-17-24,2024-10,DST_0101,East Delhi,Delhi NCR,Voltix,33.13,46.06,1245,75,3.61,None
2026-03-11T00:00:00Z,2026-03,DST_0049,Mandya,Karnataka,Apex Energy,41.05,30.01,769,143,3.48,Seasonal_Discount
2025-05-21T00:00:00Z,2025-05,0302,Sagar,Madhya Pradesh,Voltix,26.91,62.87,780,153,5.41,None
11-08-2025,2025-08,DST_0242,Bikaner,Rajasthan,Voltix,40.55,42.63,1222,139,4.54,Seasonal_Discount
2025/10/13,2025-10,DST_0151,Ahmedabad,Gujarat,Voltix,82.24,84.0,11723,4182,7.25,Bundle_Pack
20-07-2026,2026-07,DST_0007,Nashik,Maharashtra,Apex Energy,49.9,51.87,4272,497,4.01,
07-05-25,2025-07,DST_0014,Jalgaon,Maharashtra,Torque,40.94,45.95,2160,286,4.36,None
12-08-2026,2026-08,DST_0044,Tumakuru,Karnataka,Apex Energy,48.32,64.73,1434,209,3.11,None
2025-03-07T00:00:00Z,2025-03,0253,Chittorgarh,Rajasthan,BullForce,44.19,51.51,717,94,2.51,None
1752744900000,2025-07,0318,Khargone,Madhya Pradesh,Voltix,30.96,40.28,594,97,3.19,
2026/06/08,2026-06,DST_0231,Rajanna Sircilla,Telangana,BullForce,35.67,39.43,215,42,5.1,None
11-07-2026,2026-07,DST_0225,Peddapalli,Telangana,PulseDrop,40.34,56.64,427,39,5.49,None
01-19-26,2026-01,0030,Hingoli,Maharashtra,BullForce,50.65,39.16,602,117,3.26,None
08-05-2026,2026-05,0260,Rajsamand,Rajasthan,Torque,31.18,53.62,369,67,4.03,None
02-06-2026,2026-06,DST_0217,Mahabubnagar,Telangana,BullForce,11.89,12.49,193,4,3.08,None
2025/02/15,2025-02,DST_0031,Gadchiroli,Maharashtra,Apex Energy,26.58,54.1,271,50,3.31,Seasonal_Discount
11-04-24,2024-11,DST_0065,Chennai,Tamil Nadu,Apex Energy,72.81,79.46,11353,4348,7.25,None
12-18-25,2025-12,DST_0315,Vidisha,Madhya Pradesh,Voltix,32.94,47.31,538,83,2.98,None
11-11-2025,2025-11,DST_0294,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Apex Energy,50.74,64.36,880,126,3.78,Seasonal_Discount
20-09-2025,2025-09,DST_0008,Sambhajinagar,Maharashtra,PulseDrop,53.27,47.58,2792,416,4.34,None
2025-11-21T00:00:00+05:30,2025-11,DST_0254,Tonk,Rajasthan,Torque,30.75,30.61,484,57,4.46,None
08-12-2025,2025-12,DST_0107,South East Delhi,Delhi NCR,Apex Energy,34.42,36.7,1627,239,4.44,Seasonal_Discount
20-05-2026,2026-05,DST_0144,Deoria,Uttar Pradesh,Voltix,44.42,43.15,1294,119,4.4,None
03-11-2024,2024-11,0324,Seoni,Madhya Pradesh,PulseDrop,39.44,42.4,526,90,2.86,None
2026-02-12T00:00:00+05:30,2026-02,DST_0136,Hardoi,Uttar Pradesh,Torque,20.24,29.86,813,4,1.33,None
2025/05/06,2025-05,0285,Chittoor,Andhra Pradesh,PulseDrop,52.3,47.71,1125,138,3.25,None
1781703780000,2026-06,DST_0231,Rajanna Sircilla,Telangana,Apex Energy,33.17,62.88,199,14,3.76,
